Superficie;Nombre Piece;Prix;Code Postal
72m2;3p;1 045 000 Euros;PARIS 5E (75005)
78m2;4p;1 045 000 Euros;PARIS 17E (75017)
98m2;5p;1 045 000 Euros;PARIS 10E (75010)
92m2;4p;1 045 000 Euros;PARIS 9E (75009)
92m2;4p;1 045 000 Euros;PARIS 14E (75014)
82m2;2p;1 045 000 Euros;PARIS 15E (75015)
93m2;5p;1 045 000 Euros;PARIS 18E (75018)
93m2;5p;1 045 000 Euros;PARIS 9E (75009)
78m2;3p;1 045 000 Euros;PARIS 4E (75004)
90m2;4p;1 045 000 Euros;PARIS 16E (75016)
107m2;5p;1 046 000 Euros;PARIS 20E (75020)
94m2;5p;1 049 000 Euros;PARIS 18E (75018)
96m2;4p;1 049 000 Euros;PARIS 16E (75016)
75m2;3p;1 049 000 Euros;PARIS 4E (75004)
100m2;4p;1 049 000 Euros;PARIS 15E (75015)
92m2;3p;1 049 000 Euros;PARIS 11E (75011)
80m2;3p;1 049 000 Euros;PARIS 4E (75004)
96m2;4p;1 049 000 Euros;PARIS 16E (75016)
77m2;3p;1 049 000 Euros;PARIS 9E (75009)
"Voir sur la carte""";;;
73m2;3p;1 049 000 Euros;PARIS 3E (75003)
64m2;3p;1 049 000 Euros;PARIS 3E (75003)
75m2;3p;1 049 000 Euros;PARIS 4E (75004)
64m2;3p;1 049 000 Euros;PARIS 3E (75003)
96m2;4p;1 049 000 Euros;PARIS 16E (75016)
80m2;3p;1 049 000 Euros;PARIS 4E (75004)
84m2;4p;1 050 000 Euros;PARIS 10E (75010)
78m2;4p;1 050 000 Euros;PARIS 16E (75016)
100m2;5p;1 050 000 Euros;PARIS 15E (75015)
111m2;6p;1 050 000 Euros;PARIS 17E (75017)
90m2;5p;1 050 000 Euros;PARIS 17E (75017)
78m2;3p;1 050 000 Euros;PARIS 16E (75016)
87m2;4p;1 050 000 Euros;PARIS 12E (75012)
84m2;4p;1 050 000 Euros;PARIS 15E (75015)
57m2;3p;1 050 000 Euros;PARIS 7E (75007)
90m2;6p;1 050 000 Euros;PARIS 11E (75011)
80m2;3p;1 050 000 Euros;PARIS 11E (75011)
87m2;4p;1 050 000 Euros;PARIS 15E (75015)
92m2;4p;1 050 000 Euros;PARIS 9E (75009)
101m2;5p;1 050 000 Euros;PARIS 14E (75014)
78m2;3p;1 050 000 Euros;PARIS 16E (75016)
82m2;4p;1 050 000 Euros;PARIS 18E (75018)
81m2;3p;1 050 000 Euros;PARIS 12E (75012)
78m2;3p;1 050 000 Euros;PARIS 16E (75016)
78m2;4p;1 050 000 Euros;PARIS 16E (75016)
100m2;5p;1 050 000 Euros;PARIS 15E (75015)
94m2;4p;1 050 000 Euros;PARIS 11E (75011)
78m2;3p;1 050 000 Euros;PARIS 16E (75016)
90m2;6p;1 050 000 Euros;PARIS 11E (75011)
111m2;6p;1 050 000 Euros;PARIS 17E (75017)
90m2;5p;1 050 000 Euros;PARIS 17E (75017)
84m2;4p;1 050 000 Euros;PARIS 10E (75010)
79m2;3p;1 050 000 Euros;PARIS 11E (75011)
48m2;3p;1 050 000 Euros;PARIS 16E (75016)
84m2;4p;1 050 000 Euros;PARIS 15E (75015)
80m2;5p;1 050 000 Euros;PARIS 3E (75003)
84m2;4p;1 050 000 Euros;PARIS 15E (75015)
84m2;4p;1 050 000 Euros;PARIS 15E (75015)
87m2;4p;1 050 000 Euros;PARIS 12E (75012)
69m2;2p;1 050 000 Euros;PARIS 4E (75004)
58m2;3p;1 050 000 Euros;PARIS 6E (75006)
82m2;3p;1 050 000 Euros;PARIS 14E (75014)
90m2;4p;1 050 000 Euros;PARIS 16E (75016)
111m2;6p;1 050 000 Euros;PARIS 17E (75017)
64m2;3p;1 050 000 Euros;PARIS 7E (75007)
107m2;5p;1 050 000 Euros;PARIS 17E (75017)
85m2;4p;1 050 000 Euros;PARIS 7E (75007)
100m2;5p;1 050 000 Euros;PARIS 15E (75015)
98m2;4p;1 050 000 Euros;PARIS 19E (75019)
71m2;4p;1 050 000 Euros;PARIS 5E (75005)
90m2;4p;1 050 000 Euros;PARIS 10E (75010)
87m2;4p;1 050 000 Euros;PARIS 16E (75016)
88m2;4p;1 050 000 Euros;PARIS 10E (75010)
57m2;3p;1 050 000 Euros;PARIS 7E (75007)
60m2;3p;1 050 000 Euros;PARIS 6E (75006)
69m2;2p;1 050 000 Euros;PARIS 8E (75008)
79m2;2p;1 050 000 Euros;PARIS 2E (75002)
94m2;4p;1 050 000 Euros;PARIS 17E (75017)
84m2;3p;1 050 000 Euros;PARIS 11E (75011)
80m2;3p;1 050 000 Euros;PARIS 13E (75013)
84m2;4p;1 050 000 Euros;PARIS 16E (75016)
82m2;4p;1 050 000 Euros;PARIS 17E (75017)
92m2;4p;1 050 000 Euros;PARIS 9E (75009)
87m2;4p;1 050 000 Euros;PARIS 17E (75017)
101m2;5p;1 050 000 Euros;PARIS 14E (75014)
100m2;3p;1 050 000 Euros;PARIS 13E (75013)
69m2;3p;1 050 600 Euros;PARIS 15E (75015)
69m2;3p;1 050 600 Euros;PARIS 7E (75007)
88m2;4p;1 055 000 Euros;PARIS 17E (75017)
92m2;4p;1 055 000 Euros;PARIS 14E (75014)
98m2;4p;1 055 000 Euros;PARIS 10E (75010)
98m2;4p;1 055 000 Euros;PARIS 10E (75010)
88m2;5p;1 055 000 Euros;PARIS 17E (75017)
102m2;5p;1 055 000 Euros;PARIS 14E (75014)
73m2;3p;1 058 000 Euros;PARIS 15E (75015)
73m2;3p;1 058 000 Euros;PARIS 15E (75015)
58m2;3p;1 060 000 Euros;PARIS 6E (75006)
95m2;4p;1 060 000 Euros;PARIS 16E (75016)
63m2;3p;1 060 000 Euros;PARIS 4E (75004)
119m2;4p;1 060 000 Euros;PARIS 10E (75010)
85m2;4p;1 060 000 Euros;PARIS 17E (75017)
94m2;4p;1 060 000 Euros;PARIS 12E (75012)
"Voir sur la carte""";;;
82m2;4p;1 060 000 Euros;PARIS 10E (75010)
110m2;4p;1 060 000 Euros;PARIS 18E (75018)
79m2;4p;1 060 000 Euros;PARIS 9E (75009)
85m2;4p;1 060 000 Euros;PARIS 14E (75014)
76m2;4p;1 060 000 Euros;PARIS 15E (75015)
107m2;5p;1 060 000 Euros;PARIS 10E (75010)
59m2;2p;1 062 000 Euros;PARIS 7E (75007)
80m2;3p;1 063 000 Euros;PARIS 15E (75015)
80m2;3p;1 063 000 Euros;PARIS 15E (75015)
86m2;4p;1 065 000 Euros;PARIS 13E (75013)
96m2;4p;1 065 000 Euros;PARIS 19E (75019)
77m2;3p;1 065 000 Euros;PARIS 11E (75011)
58m2;2p;1 065 000 Euros;PARIS 7E (75007)
79m2;4p;1 065 000 Euros;PARIS 17E (75017)
80m2;3p;1 065 000 Euros;PARIS 13E (75013)
86m2;4p;1 065 000 Euros;PARIS 13E (75013)
110m2;5p;1 065 000 Euros;PARIS 14E (75014)
77m2;3p;1 065 000 Euros;PARIS 11E (75011)
111m2;5p;1 065 000 Euros;PARIS 18E (75018)
80m2;3p;1 065 000 Euros;PARIS 13E (75013)
78m2;4p;1 068 200 Euros;PARIS 12E (75012)
98m2;4p;1 070 000 Euros;PARIS 19E (75019)
96m2;5p;1 070 000 Euros;PARIS 14E (75014)
60m2;3p;1 070 000 Euros;PARIS 2E (75002)
82m2;4p;1 070 000 Euros;PARIS 18E (75018)
98m2;5p;1 070 000 Euros;PARIS 13E (75013)
72m2;3p;1 071 000 Euros;PARIS 18E (75018)
93m2;4p;1 073 000 Euros;PARIS 16E (75016)
95m2;4p;1 073 000 Euros;PARIS 11E (75011)
80m2;4p;1 075 000 Euros;PARIS 14E (75014)
84m2;3p;1 075 000 Euros;PARIS 17E (75017)
131m2;6p;1 075 000 Euros;PARIS 13E (75013)
97m2;3p;1 075 000 Euros;PARIS 9E (75009)
75m2;3p;1 075 000 Euros;PARIS 8E (75008)
97m2;4p;1 075 000 Euros;PARIS 9E (75009)
108m2;5p;1 075 000 Euros;PARIS 15E (75015)
108m2;4p;1 075 000 Euros;PARIS 15E (75015)
90m2;4p;1 075 000 Euros;PARIS 5E (75005)
108m2;4p;1 075 000 Euros;PARIS 15E (75015)
51m2;2p;1 075 000 Euros;PARIS 7E (75007)
72m2;3p;1 080 000 Euros;PARIS 1ER (75001)
106m2;5p;1 080 000 Euros;PARIS 20E (75020)
88m2;4p;1 080 000 Euros;PARIS 3E (75003)
88m2;4p;1 080 000 Euros;PARIS 16E (75016)
100m2;4p;1 080 000 Euros;PARIS 16E (75016)
84m2;4p;1 080 000 Euros;PARIS 17E (75017)
86m2;4p;1 080 000 Euros;PARIS 10E (75010)
93m2;4p;1 080 000 Euros;PARIS 11E (75011)
100m2;4p;1 080 000 Euros;PARIS 16E (75016)
88m2;3p;1 080 000 Euros;PARIS 3E (75003)
94m2;3p;1 080 000 Euros;PARIS 11E (75011)
95m2;3p;1 080 000 Euros;PARIS 16E (75016)
88m2;4p;1 080 000 Euros;PARIS 3E (75003)
105m2;4p;1 080 000 Euros;PARIS 20E (75020)
80m2;4p;1 080 000 Euros;PARIS 9E (75009)
79m2;4p;1 080 800 Euros;PARIS 13E (75013)
72m2;4p;1 081 000 Euros;PARIS 18E (75018)
65m2;3p;1 081 600 Euros;PARIS 8E (75008)
125m2;5p;1 081 600 Euros;PARIS 20E (75020)
65m2;2p;1 081 600 Euros;PARIS 8E (75008)
95m2;5p;1 082 000 Euros;PARIS 11E (75011)
85m2;3p;1 083 000 Euros;PARIS 9E (75009)
108m2;5p;1 083 000 Euros;PARIS 15E (75015)
86m2;4p;1 083 800 Euros;PARIS 13E (75013)
86m2;4p;1 084 500 Euros;PARIS 13E (75013)
82m2;4p;1 085 000 Euros;PARIS 17E (75017)
90m2;4p;1 085 000 Euros;PARIS 9E (75009)
76m2;3p;1 085 000 Euros;PARIS 11E (75011)
92m2;4p;1 085 000 Euros;PARIS 11E (75011)
110m2;5p;1 085 000 Euros;PARIS 14E (75014)
92m2;4p;1 085 000 Euros;PARIS 11E (75011)
109m2;4p;1 085 000 Euros;PARIS 13E (75013)
92m2;4p;1 085 000 Euros;PARIS 11E (75011)
78m2;3p;1 085 000 Euros;PARIS 17E (75017)
110m2;5p;1 085 000 Euros;PARIS 14E (75014)
43m2;1p;1 088 736 Euros;PARIS 16E (75016)
77m2;3p;1 090 000 Euros;PARIS 16E (75016)
77m2;4p;1 090 000 Euros;PARIS 1ER (75001)
85m2;3p;1 090 000 Euros;PARIS 16E (75016)
91m2;4p;1 090 000 Euros;PARIS 18E (75018)
91m2;4p;1 090 000 Euros;PARIS 16E (75016)
92m2;4p;1 090 000 Euros;PARIS 18E (75018)
93m2;3p;1 090 000 Euros;PARIS 9E (75009)
99m2;5p;1 090 000 Euros;PARIS 12E (75012)
77m2;3p;1 090 000 Euros;PARIS 16E (75016)
77m2;4p;1 090 000 Euros;PARIS 1ER (75001)
85m2;3p;1 090 000 Euros;PARIS 16E (75016)
91m2;4p;1 090 000 Euros;PARIS 18E (75018)
85m2;3p;1 090 000 Euros;PARIS 16E (75016)
99m2;4p;1 090 000 Euros;PARIS 12E (75012)
99m2;4p;1 090 000 Euros;PARIS 20E (75020)
100m2;4p;1 090 000 Euros;PARIS 12E (75012)
99m2;4p;1 090 000 Euros;PARIS 12E (75012)
55m2;3p;1 090 000 Euros;PARIS 7E (75007)
58m2;3p;1 090 000 Euros;PARIS 6E (75006)
78m2;3p;1 090 000 Euros;PARIS 13E (75013)
100m2;3p;1 090 000 Euros;PARIS 12E (75012)
97m2;4p;1 090 000 Euros;PARIS 12E (75012)
77m2;4p;1 090 000 Euros;PARIS 3E (75003)
110m2;6p;1 090 000 Euros;PARIS 14E (75014)
99m2;4p;1 090 000 Euros;PARIS 12E (75012)
55m2;3p;1 090 000 Euros;PARIS 7E (75007)
99m2;4p;1 090 000 Euros;PARIS 20E (75020)
85m2;3p;1 090 000 Euros;PARIS 9E (75009)
99m2;4p;1 090 000 Euros;PARIS 12E (75012)
90m2;3p;1 090 000 Euros;PARIS 16E (75116)
150m2;5p;1 090 000 Euros;PARIS 18E (75018)
82m2;4p;1 090 000 Euros;PARIS 15E (75015)
80m2;3p;1 090 000 Euros;PARIS 7E (75007)
101m2;4p;1 090 000 Euros;PARIS 16E (75116)
110m2;6p;1 090 000 Euros;PARIS 14E (75014)
96m2;3p;1 090 000 Euros;PARIS 16E (75016)
91m2;4p;1 090 000 Euros;PARIS 16E (75016)
96m2;4p;1 090 200 Euros;PARIS 13E (75013)
84m2;4p;1 091 800 Euros;PARIS 3E (75003)
84m2;4p;1 091 800 Euros;PARIS 3E (75003)
80m2;3p;1 092 000 Euros;PARIS 2E (75002)
98m2;4p;1 092 000 Euros;PARIS 15E (75015)
98m2;4p;1 092 000 Euros;PARIS 15E (75015)
98m2;4p;1 092 000 Euros;PARIS 15E (75015)
98m2;4p;1 092 000 Euros;PARIS 15E (75015)
98m2;4p;1 092 000 Euros;PARIS 15E (75015)
63m2;3p;1 094 000 Euros;PARIS 7E (75007)
86m2;4p;1 094 500 Euros;PARIS 13E (75013)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
80m2;3p;1 095 000 Euros;PARIS 13E (75013)
83m2;4p;1 095 000 Euros;PARIS 19E (75019)
102m2;4p;1 095 000 Euros;PARIS 9E (75009)
95m2;4p;1 095 000 Euros;PARIS 10E (75010)
112m2;5p;1 095 000 Euros;PARIS 19E (75019)
96m2;4p;1 095 000 Euros;PARIS 16E (75016)
72m2;3p;1 095 000 Euros;PARIS 16E (75016)
96m2;4p;1 095 000 Euros;PARIS 16E (75016)
72m2;3p;1 095 000 Euros;PARIS 16E (75016)
82m2;4p;1 095 000 Euros;PARIS 19E (75019)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
91m2;4p;1 095 000 Euros;PARIS 14E (75014)
97m2;4p;1 095 000 Euros;PARIS 15E (75015)
97m2;4p;1 095 000 Euros;PARIS 15E (75015)
72m2;3p;1 095 000 Euros;PARIS 16E (75016)
95m2;4p;1 095 000 Euros;PARIS 18E (75018)
116m2;5p;1 095 000 Euros;PARIS 18E (75018)
83m2;4p;1 095 000 Euros;PARIS 19E (75019)
80m2;3p;1 095 000 Euros;PARIS 13E (75013)
83m2;4p;1 095 000 Euros;PARIS 19E (75019)
91m2;4p;1 095 000 Euros;PARIS 14E (75014)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
98m2;4p;1 095 000 Euros;PARIS 15E (75015)
94m2;4p;1 095 000 Euros;PARIS 10E (75010)
91m2;4p;1 095 000 Euros;PARIS 10E (75010)
112m2;4p;1 096 000 Euros;PARIS 19E (75019)
110m2;5p;1 097 000 Euros;PARIS 20E (75020)
80m2;3p;1 098 000 Euros;PARIS 13E (75013)
104m2;4p;1 098 000 Euros;PARIS 11E (75011)
120m2;5p;1 098 000 Euros;PARIS 16E (75016)
88m2;5p;1 098 000 Euros;PARIS 15E (75015)
104m2;4p;1 098 000 Euros;PARIS 16E (75016)
77m2;3p;1 098 000 Euros;PARIS 9E (75009)
106m2;4p;1 098 000 Euros;PARIS 11E (75011)
120m2;5p;1 098 000 Euros;PARIS 16E (75016)
100m2;5p;1 099 000 Euros;PARIS 16E (75016)
90m2;4p;1 099 000 Euros;PARIS 4E (75004)
84m2;4p;1 099 000 Euros;PARIS 20E (75020)
65m2;3p;1 099 000 Euros;PARIS 6E (75006)
126m2;5p;1 099 000 Euros;PARIS 18E (75018)
"Voir sur la carte""";;;
92m2;4p;1 099 000 Euros;PARIS 17E (75017)
101m2;4p;1 099 000 Euros;PARIS 2E (75002)
96m2;4p;1 099 000 Euros;PARIS 2E (75002)
102m2;4p;1 099 000 Euros;PARIS 2E (75002)
72m2;3p;1 099 000 Euros;PARIS 6E (75006)
64m2;3p;1 099 500 Euros;PARIS 7E (75007)
100m2;5p;1 099 960 Euros;PARIS 15E (75015)
75m2;3p;1 100 000 Euros;PARIS 17E (75017)
129m2;5p;1 100 000 Euros;PARIS 13E (75013)
93m2;4p;1 100 000 Euros;PARIS 11E (75011)
78m2;3p;1 100 000 Euros;PARIS 16E (75116)
82m2;3p;1 100 000 Euros;PARIS 3E (75003)
110m2;4p;1 100 000 Euros;PARIS 14E (75014)
54m2;2p;1 100 000 Euros;PARIS 16E (75116)
90m2;4p;1 100 000 Euros;PARIS 10E (75010)
105m2;3p;1 100 000 Euros;PARIS 16E (75016)
97m2;3p;1 100 000 Euros;PARIS 16E (75016)
67m2;2p;1 100 000 Euros;PARIS 8E (75008)
103m2;4p;1 100 000 Euros;PARIS 10E (75010)
106m2;5p;1 100 000 Euros;PARIS 15E (75015)
102m2;5p;1 100 000 Euros;PARIS 9E (75009)
93m2;3p;1 100 000 Euros;PARIS 12E (75012)
95m2;3p;1 100 000 Euros;PARIS 18E (75018)
92m2;4p;1 100 000 Euros;PARIS 15E (75015)
58m2;2p;1 100 000 Euros;PARIS 3E (75003)
82m2;3p;1 100 000 Euros;PARIS 3E (75003)
78m2;3p;1 100 000 Euros;PARIS 16E (75116)
92m2;4p;1 100 000 Euros;PARIS 13E (75013)
129m2;5p;1 100 000 Euros;PARIS 13E (75013)
110m2;4p;1 100 000 Euros;PARIS 14E (75014)
93m2;4p;1 100 000 Euros;PARIS 11E (75011)
155m2;5p;1 100 000 Euros;PARIS 17E (75017)
69m2;3p;1 100 000 Euros;PARIS 3E (75003)
95m2;4p;1 100 000 Euros;PARIS 16E (75016)
69m2;4p;1 100 000 Euros;PARIS 3E (75003)
85m2;3p;1 100 000 Euros;PARIS 2E (75002)
137m2;3p;1 100 000 Euros;PARIS 10E (75010)
70m2;3p;1 100 000 Euros;PARIS 3E (75003)
93m2;4p;1 100 000 Euros;PARIS 20E (75020)
110m2;5p;1 100 000 Euros;PARIS 18E (75018)
102m2;4p;1 100 000 Euros;PARIS 10E (75010)
100m2;5p;1 100 000 Euros;PARIS 18E (75018)
90m2;5p;1 100 000 Euros;PARIS 17E (75017)
83m2;3p;1 100 000 Euros;PARIS 10E (75010)
63m2;3p;1 100 000 Euros;PARIS 8E (75008)
102m2;4p;1 100 000 Euros;PARIS 16E (75016)
72m2;3p;1 102 000 Euros;PARIS 18E (75018)
72m2;3p;1 102 000 Euros;PARIS 18E (75018)
96m2;3p;1 102 000 Euros;PARIS 18E (75018)
96m2;3p;1 102 000 Euros;PARIS 18E (75018)
89m2;4p;1 102 400 Euros;PARIS 10E (75010)
92m2;4p;1 102 500 Euros;PARIS 11E (75011)
86m2;4p;1 104 500 Euros;PARIS 13E (75013)
86m2;4p;1 104 500 Euros;PARIS 13E (75013)
86m2;4p;1 106 000 Euros;PARIS 13E (75013)
104m2;5p;1 108 000 Euros;PARIS 10E (75010)
114m2;6p;1 109 000 Euros;PARIS 20E (75020)
80m2;3p;1 110 000 Euros;PARIS 3E (75003)
80m2;3p;1 110 000 Euros;PARIS 3E (75003)
92m2;5p;1 110 000 Euros;PARIS 11E (75011)
75m2;3p;1 110 000 Euros;PARIS 16E (75116)
79m2;3p;1 110 000 Euros;PARIS 3E (75003)
92m2;5p;1 110 000 Euros;PARIS 11E (75011)
90m2;3p;1 111 164 Euros;PARIS 17E (75017)
79m2;4p;1 112 800 Euros;PARIS 13E (75013)
86m2;4p;1 114 500 Euros;PARIS 13E (75013)
153m2;5p;1 115 000 Euros;PARIS 19E (75019)
76m2;4p;1 117 000 Euros;PARIS 13E (75013)
76m2;4p;1 117 000 Euros;PARIS 13E (75013)
79m2;3p;1 118 000 Euros;PARIS 15E (75015)
60m2;3p;1 119 000 Euros;PARIS 2E (75002)
69m2;4p;1 120 000 Euros;PARIS 6E (75006)
92m2;3p;1 120 000 Euros;PARIS 2E (75002)
83m2;3p;1 120 000 Euros;PARIS 5E (75005)
92m2;3p;1 120 000 Euros;PARIS 2E (75002)
69m2;4p;1 120 000 Euros;PARIS 6E (75006)
69m2;3p;1 120 000 Euros;PARIS 6E (75006)
123m2;5p;1 120 000 Euros;PARIS 15E (75015)
160m2;5p;1 120 000 Euros;PARIS 16E (75016)
150m2;5p;1 120 000 Euros;PARIS 16E (75016)
79m2;4p;1 122 800 Euros;PARIS 13E (75013)
86m2;4p;1 124 400 Euros;PARIS 13E (75013)
86m2;4p;1 124 500 Euros;PARIS 13E (75013)
83m2;3p;1 125 000 Euros;PARIS 13E (75013)
82m2;4p;1 125 000 Euros;PARIS 16E (75016)
86m2;5p;1 125 000 Euros;PARIS 18E (75018)
109m2;4p;1 125 000 Euros;PARIS 13E (75013)
93m2;4p;1 125 000 Euros;PARIS 17E (75017)
72m2;3p;1 125 000 Euros;PARIS 1ER (75001)
93m2;4p;1 125 000 Euros;PARIS 8E (75008)
66m2;2p;1 125 000 Euros;PARIS 16E (75016)
93m2;4p;1 125 000 Euros;PARIS 15E (75015)
91m2;4p;1 125 000 Euros;PARIS 14E (75014)
93m2;4p;1 125 000 Euros;PARIS 17E (75017)
93m2;4p;1 125 000 Euros;PARIS 8E (75008)
109m2;4p;1 125 000 Euros;PARIS 13E (75013)
84m2;3p;1 128 000 Euros;PARIS 11E (75011)
118m2;4p;1 128 000 Euros;PARIS 11E (75011)
93m2;4p;1 129 000 Euros;PARIS 16E (75016)
93m2;4p;1 129 000 Euros;PARIS 16E (75016)
78m2;4p;1 130 000 Euros;PARIS 5E (75005)
91m2;4p;1 130 000 Euros;PARIS 13E (75013)
94m2;4p;1 130 000 Euros;PARIS 19E (75019)
87m2;3p;1 130 000 Euros;PARIS 19E (75019)
103m2;5p;1 130 000 Euros;PARIS 14E (75014)
40m2;2p;1 130 000 Euros;PARIS 6E (75006)
90m2;3p;1 130 000 Euros;PARIS 9E (75009)
117m2;4p;1 130 000 Euros;PARIS 18E (75018)
94m2;4p;1 130 000 Euros;PARIS 19E (75019)
111m2;6p;1 130 000 Euros;PARIS 18E (75018)
106m2;5p;1 130 000 Euros;PARIS 9E (75009)
87m2;4p;1 133 000 Euros;PARIS 18E (75018)
104m2;5p;1 133 000 Euros;PARIS 19E (75019)
104m2;5p;1 133 000 Euros;PARIS 19E (75019)
91m2;4p;1 133 600 Euros;PARIS 13E (75013)
101m2;5p;1 133 825 Euros;PARIS 20E (75020)
93m2;4p;1 134 000 Euros;PARIS 8E (75008)
100m2;5p;1 135 000 Euros;PARIS 9E (75009)
69m2;2p;1 135 000 Euros;PARIS 16E (75016)
"Voir sur la carte""";;;
106m2;4p;1 135 000 Euros;PARIS 10E (75010)
94m2;4p;1 135 000 Euros;PARIS 13E (75013)
93m2;4p;1 135 000 Euros;PARIS 15E (75015)
101m2;4p;1 135 000 Euros;PARIS 17E (75017)
96m2;3p;1 137 000 Euros;PARIS 18E (75018)
96m2;4p;1 137 000 Euros;PARIS 18E (75018)
97m2;3p;1 137 000 Euros;PARIS 18E (75018)
96m2;4p;1 137 000 Euros;PARIS 18E (75018)
96m2;3p;1 137 000 Euros;PARIS 18E (75018)
96m2;3p;1 137 000 Euros;PARIS 18E (75018)
95m2;3p;1 137 000 Euros;PARIS 18E (75018)
113m2;3p;1 137 000 Euros;PARIS 18E (75018)
96m2;3p;1 137 000 Euros;PARIS 18E (75018)
97m2;3p;1 137 000 Euros;PARIS 18E (75018)
86m2;4p;1 137 600 Euros;PARIS 13E (75013)
108m2;5p;1 138 000 Euros;PARIS 16E (75016)
71m2;3p;1 139 000 Euros;PARIS 16E (75116)
100m2;4p;1 139 000 Euros;PARIS 9E (75009)
88m2;4p;1 139 000 Euros;PARIS 6E (75006)
100m2;4p;1 140 000 Euros;PARIS 16E (75016)
96m2;5p;1 140 000 Euros;PARIS 20E (75020)
96m2;5p;1 140 000 Euros;PARIS 20E (75020)
90m2;3p;1 140 000 Euros;PARIS 17E (75017)
111m2;4p;1 140 000 Euros;PARIS 16E (75016)
95m2;5p;1 140 000 Euros;PARIS 20E (75020)
126m2;6p;1 140 000 Euros;PARIS 12E (75012)
91m2;4p;1 140 000 Euros;PARIS 17E (75017)
75m2;3p;1 140 000 Euros;PARIS 15E (75015)
80m2;3p;1 140 000 Euros;PARIS 16E (75016)
100m2;4p;1 140 000 Euros;PARIS 10E (75010)
73m2;2p;1 140 000 Euros;PARIS 6E (75006)
75m2;3p;1 140 000 Euros;PARIS 16E (75016)
101m2;4p;1 140 000 Euros;PARIS 17E (75017)
120m2;6p;1 140 000 Euros;PARIS 13E (75013)
120m2;6p;1 140 000 Euros;PARIS 13E (75013)
80m2;3p;1 140 000 Euros;PARIS 16E (75116)
89m2;4p;1 140 000 Euros;PARIS 16E (75016)
110m2;4p;1 140 000 Euros;PARIS 20E (75020)
96m2;5p;1 140 000 Euros;PARIS 20E (75020)
120m2;5p;1 140 000 Euros;PARIS 13E (75013)
97m2;5p;1 140 000 Euros;PARIS 3E (75003)
101m2;4p;1 140 000 Euros;PARIS 17E (75017)
114m2;5p;1 142 500 Euros;PARIS 13E (75013)
124m2;8p;1 143 000 Euros;PARIS 15E (75015)
86m2;4p;1 143 200 Euros;PARIS 13E (75013)
107m2;5p;1 144 000 Euros;PARIS 16E (75016)
106m2;5p;1 144 000 Euros;PARIS 15E (75015)
82m2;3p;1 145 000 Euros;PARIS 15E (75015)
100m2;3p;1 145 000 Euros;PARIS 2E (75002)
90m2;3p;1 145 000 Euros;PARIS 16E (75116)
101m2;5p;1 145 000 Euros;PARIS 12E (75012)
98m2;4p;1 145 000 Euros;PARIS 20E (75020)
63m2;3p;1 145 000 Euros;PARIS 1ER (75001)
94m2;4p;1 145 000 Euros;PARIS 10E (75010)
94m2;4p;1 145 000 Euros;PARIS 10E (75010)
109m2;5p;1 146 000 Euros;PARIS 11E (75011)
61m2;3p;1 148 000 Euros;PARIS 6E (75006)
61m2;3p;1 148 000 Euros;PARIS 6E (75006)
61m2;3p;1 148 000 Euros;PARIS 6E (75006)
149m2;3p;1 148 000 Euros;PARIS 10E (75010)
86m2;4p;1 148 066 Euros;PARIS 20E (75020)
164m2;5p;1 149 000 Euros;PARIS 20E (75020)
105m2;5p;1 149 000 Euros;PARIS 3E (75003)
94m2;4p;1 149 000 Euros;PARIS 9E (75009)
93m2;4p;1 149 500 Euros;PARIS 15E (75015)
96m2;4p;1 150 000 Euros;PARIS 2E (75002)
97m2;4p;1 150 000 Euros;PARIS 13E (75013)
99m2;4p;1 150 000 Euros;PARIS 16E (75016)
102m2;5p;1 150 000 Euros;PARIS 18E (75018)
74m2;3p;1 150 000 Euros;PARIS 16E (75016)
93m2;4p;1 150 000 Euros;PARIS 18E (75018)
80m2;4p;1 150 000 Euros;PARIS 18E (75018)
53m2;3p;1 150 000 Euros;PARIS 6E (75006)
97m2;4p;1 150 000 Euros;PARIS 2E (75002)
80m2;4p;1 150 000 Euros;PARIS 18E (75018)
77m2;3p;1 150 000 Euros;PARIS 4E (75004)
65m2;2p;1 150 000 Euros;PARIS 6E (75006)
73m2;3p;1 150 000 Euros;PARIS 14E (75014)
107m2;5p;1 150 000 Euros;PARIS 16E (75016)
53m2;3p;1 150 000 Euros;PARIS 6E (75006)
96m2;4p;1 150 000 Euros;PARIS 2E (75002)
96m2;4p;1 150 000 Euros;PARIS 15E (75015)
94m2;4p;1 150 000 Euros;PARIS 11E (75011)
98m2;4p;1 150 000 Euros;PARIS 15E (75015)
65m2;3p;1 150 000 Euros;PARIS 6E (75006)
99m2;4p;1 150 000 Euros;PARIS 16E (75016)
102m2;5p;1 150 000 Euros;PARIS 18E (75018)
53m2;3p;1 150 000 Euros;PARIS 6E (75006)
176m2;5p;1 150 000 Euros;PARIS 16E (75016)
86m2;5p;1 150 000 Euros;PARIS 16E (75016)
97m2;4p;1 150 000 Euros;PARIS 13E (75013)
121m2;4p;1 150 000 Euros;PARIS 20E (75020)
